type	sample_id	date	origin	release	length	rkm	pheno_sex	geno_sex	recapture	floy1	floy2	Comments	comments	year	hmsc_id	sgs_reach	section	cand_parent
hatchery_outplant	OtsAC13SFMK_4831	2013-09-24	HOR	Frissel Bridge	82	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4832	2013-09-24	HOR	Frissel Bridge	86	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4833	2013-09-24	HOR	Frissel Bridge	72	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4834	2013-09-24	HOR	Frissel Bridge	64	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4835	2013-09-24	HOR	Frissel Bridge	74.5	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4836	2013-09-24	HOR	Frissel Bridge	73	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4837	2013-09-24	HOR	Frissel Bridge	74	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4838	2013-09-24	HOR	Frissel Bridge	74	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4839	2013-09-24	HOR	Frissel Bridge	68	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4840	2013-09-24	HOR	Frissel Bridge	68.5	36.4	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4841	2013-09-24	HOR	Frissel Bridge	65	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4842	2013-09-24	HOR	Frissel Bridge	67	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4843	2013-09-24	HOR	Frissel Bridge	77	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4844	2013-09-24	HOR	Frissel Bridge	65	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4845	2013-09-24	HOR	Frissel Bridge	73	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4846	2013-09-24	HOR	Frissel Bridge	67	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4847	2013-09-24	HOR	Frissel Bridge	66	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4848	2013-09-24	HOR	Frissel Bridge	74	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4849	2013-09-24	HOR	Frissel Bridge	69	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4850	2013-09-24	HOR	Frissel Bridge	74.5	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4851	2013-09-24	HOR	Frissel Bridge	67	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4852	2013-09-24	HOR	Frissel Bridge	69	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4853	2013-09-24	HOR	Frissel Bridge	66.5	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4854	2013-09-24	HOR	Frissel Bridge	66	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4855	2013-09-24	HOR	Frissel Bridge	71	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4856	2013-09-24	HOR	Frissel Bridge	68	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4857	2013-09-24	HOR	Frissel Bridge	67.5	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4858	2013-09-24	HOR	Frissel Bridge	67	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4859	2013-09-24	HOR	Frissel Bridge	63	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4860	2013-09-24	HOR	Frissel Bridge	67	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4861	2013-09-24	HOR	Frissel Bridge	75	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4862	2013-09-24	HOR	Frissel Bridge	67.5	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4863	2013-09-24	HOR	Frissel Bridge	71	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4864	2013-09-24	HOR	Frissel Bridge	68	36.4	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4865	2013-09-24	HOR	Hard Rock	66	17.2	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4866	2013-09-24	HOR	Hard Rock	76	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4867	2013-09-24	HOR	Hard Rock	73	17.2	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4868	2013-09-24	HOR	Hard Rock	78	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4869	2013-09-24	HOR	Hard Rock	80	17.2	F	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4870	2013-09-24	HOR	Hard Rock	72	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4871	2013-09-24	HOR	Hard Rock	73	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4872	2013-09-24	HOR	Hard Rock	72	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4873	2013-09-24	HOR	Hard Rock	74	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4874	2013-09-24	HOR	Hard Rock	71	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4875	2013-09-24	HOR	Hard Rock	78	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4876	2013-09-24	HOR	Hard Rock	0	17.2	J	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4877	2013-09-24	HOR	Hard Rock	73	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4878	2013-09-24	HOR	Hard Rock	73	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4879	2013-09-24	HOR	Hard Rock	76	17.2	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4880	2013-09-24	HOR	Hard Rock	70	17.2	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4881	2013-09-24	HOR	Hard Rock	63	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4882	2013-09-24	HOR	Hard Rock	75	17.2	M	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4883	2013-09-24	HOR	Hard Rock	68	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4884	2013-09-24	HOR	Hard Rock	65	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4885	2013-09-24	HOR	Hard Rock	65	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4886	2013-09-24	HOR	Hard Rock	70	17.2	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4887	2013-09-24	HOR	Hard Rock	69	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4888	2013-09-24	HOR	Hard Rock	71	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4889	2013-09-24	HOR	Hard Rock	72	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4890	2013-09-24	HOR	Hard Rock	83	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4891	2013-09-24	HOR	Hard Rock	68	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4892	2013-09-24	HOR	Hard Rock	75	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4893	2013-09-24	HOR	Hard Rock	68	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4894	2013-09-24	HOR	Hard Rock	64	17.2	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4895	2013-09-24	HOR	Hard Rock	70	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4896	2013-09-24	HOR	Hard Rock	65	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4897	2013-09-24	HOR	Hard Rock	73	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4898	2013-09-24	HOR	Hard Rock	76	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4899	2013-09-24	HOR	Hard Rock	68	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4900	2013-09-24	HOR	Hard Rock	76	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4901	2013-09-24	HOR	Hard Rock	76	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4902	2013-09-24	HOR	Hard Rock	78	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4903	2013-09-24	HOR	Hard Rock	80	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4904	2013-09-24	HOR	Hard Rock	78	17.2	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4905	2013-09-24	HOR	Hard Rock	70	17.2	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4906	2013-09-24	HOR	Hard Rock	70	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4907	2013-09-24	HOR	Hard Rock	66	17.2	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4908	2013-09-24	HOR	Hard Rock	73	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4909	2013-09-24	HOR	Hard Rock	71	17.2	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4910	2013-09-24	HOR	Hard Rock	91	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4911	2013-09-24	HOR	Hard Rock	78	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4912	2013-09-24	HOR	Hard Rock	94	17.2	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4913	2013-09-24	HOR	Hard Rock	71	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4914	2013-09-24	HOR	Hard Rock	66	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4915	2013-09-24	HOR	Hard Rock	70	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4916	2013-09-24	HOR	Hard Rock	77	17.2	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4917	2013-09-24	HOR	Hard Rock	74	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4918	2013-09-24	HOR	Hard Rock	78	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4919	2013-09-24	HOR	Hard Rock	76	17.2	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4920	2013-09-24	HOR	Hard Rock	73	17.2	M	M	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4921	2013-09-24	HOR	Hard Rock	71	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4922	2013-09-24	HOR	Hard Rock	81	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4923	2013-09-24	HOR	Hard Rock	70	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4924	2013-09-24	HOR	Hard Rock	70	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4925	2013-09-24	HOR	Hard Rock	73	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4926	2013-09-24	HOR	Hard Rock	69	17.2	F	NA	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4927	2013-09-24	HOR	Hard Rock	75	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4928	2013-09-24	HOR	Hard Rock	73	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4929	2013-09-24	HOR	Hard Rock	85	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4930	2013-09-24	HOR	Hard Rock	74	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4931	2013-09-24	HOR	Hard Rock	80	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4932a	2013-09-24	HOR	Hard Rock	81	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4932b	2013-10-02	HOR	Hard Rock	77	17.2	NA	NA	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4933	2013-10-02	HOR	Hard Rock	81	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4934	2013-10-02	HOR	Hard Rock	67.5	17.2	F	NA	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4935	2013-10-02	HOR	Hard Rock	77	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4936	2013-10-02	HOR	Hard Rock	71	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4937	2013-10-02	HOR	Hard Rock	73	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4938	2013-10-02	HOR	Hard Rock	69	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4939	2013-10-02	HOR	Hard Rock	81.5	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4940	2013-10-02	HOR	Hard Rock	75	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC13SFMK_4941	2013-10-02	HOR	Hard Rock	76	17.2	F	F	NA	NA	NA	NA	NA	2013	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0001	2014-08-28	HOR	Hard Rock	79	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0002	2014-08-28	HOR	Hard Rock	77	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0003	2014-08-28	HOR	Hard Rock	80	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0004	2014-08-28	HOR	Hard Rock	82	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0005	2014-08-28	HOR	Hard Rock	67	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0006	2014-08-28	HOR	Hard Rock	75	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0007	2014-08-28	HOR	Hard Rock	66	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0008	2014-08-28	HOR	Hard Rock	79	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0009	2014-08-28	HOR	Hard Rock	75	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0010	2014-08-28	HOR	Hard Rock	74	17.2	M	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0011	2014-08-28	HOR	Hard Rock	80	17.2	M	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0012	2014-08-28	HOR	Hard Rock	71	17.2	M	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0013	2014-08-28	HOR	Hard Rock	75	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0014	2014-08-28	HOR	Hard Rock	76	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0015	2014-08-28	HOR	Hard Rock	81	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0016	2014-08-28	HOR	Hard Rock	81	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0017	2014-08-28	HOR	Hard Rock	78	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0018	2014-08-28	HOR	Hard Rock	65	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0019	2014-08-28	HOR	Hard Rock	79	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0020	2014-08-28	HOR	Hard Rock	77	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0021	2014-08-28	HOR	Hard Rock	80	17.2	M	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0022	2014-08-28	HOR	Hard Rock	82	17.2	M	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0023	2014-08-28	HOR	Hard Rock	82	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0024	2014-08-28	HOR	Hard Rock	78	17.2	M	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0025	2014-08-28	HOR	Hard Rock	80	17.2	M	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0026	2014-08-28	HOR	Hard Rock	80	17.2	M	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0027	2014-08-28	HOR	Hard Rock	78	17.2	M	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0028	2014-08-28	HOR	Hard Rock	71	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0029	2014-08-28	HOR	Hard Rock	70	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0030	2014-08-28	HOR	Hard Rock	76	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0031	2014-08-28	HOR	Hard Rock	80	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0032	2014-08-28	HOR	Hard Rock	73	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0033	2014-08-28	HOR	Hard Rock	75	17.2	M	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0034	2014-08-28	HOR	Hard Rock	75	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0035	2014-08-28	HOR	Hard Rock	75	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0036	2014-08-28	HOR	Hard Rock	73	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0037	2014-08-28	HOR	Hard Rock	100	17.2	M	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0038	2014-08-28	HOR	Hard Rock	71	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0039	2014-08-28	HOR	Hard Rock	73	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0040	2014-08-28	HOR	Hard Rock	73	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0041	2014-08-28	HOR	Hard Rock	82	17.2	M	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0042	2014-08-28	HOR	Hard Rock	71	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0043	2014-08-28	HOR	Hard Rock	78	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0044	2014-08-28	HOR	Hard Rock	77	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0045	2014-08-28	HOR	Hard Rock	73	17.2	M	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0046	2014-08-28	HOR	Hard Rock	86	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0047	2014-08-28	HOR	Hard Rock	77	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0048	2014-08-28	HOR	Hard Rock	68	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0049	2014-08-28	HOR	Hard Rock	81	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0050	2014-08-28	HOR	Hard Rock	77	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0051	2014-08-28	HOR	Hard Rock	77	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0052	2014-08-28	HOR	Hard Rock	76	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0053	2014-08-28	HOR	Hard Rock	74	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
hatchery_outplant	OtsAC14MCKR_0054	2014-08-28	HOR	Hard Rock	76	17.2	F	NA	NA	NA	NA	NA	NA	2014	NA	NA	NA	TRUE
